id	candidate
37101	Trump
37103	Trump
37105	Trump
37107	Trump
37109	Trump
37111	Trump
37113	Clinton
37115	Trump
37117	Trump
37119	Clinton
37121	Trump
37123	Clinton
37125	Trump
37127	Trump
37129	Trump
37131	Clinton
37133	Trump
37135	Clinton
37137	Trump
37139	Clinton
37141	Trump
37143	Trump
37145	Trump
37147	Clinton
37149	Trump
37151	Trump
37153	Clinton
37155	Trump
37157	Trump
37159	Trump
37161	Trump
37163	Trump
37165	Trump
37167	Trump
37169	Trump
37171	Trump
37173	Trump
37175	Trump
37177	Trump
37179	Trump
37181	Clinton
37183	Clinton
37185	Clinton
37187	Trump
37189	Clinton
37191	Trump
37193	Trump
37195	Trump
37197	Trump
37199	Trump
38000	
38001	Clinton
38003	Trump
38005	Trump
38007	Trump
38009	Trump
38011	Trump
38013	Clinton
38015	Trump
38017	Trump
38019	Trump
38021	Trump
38023	Trump
38025	Trump
38027	Trump
38029	Trump
38031	Trump
38033	Trump
38035	Trump
38037	Trump
38039	Trump
38041	Trump
38043	Trump
38045	
38047	Trump
38049	Trump
38051	Trump
38053	Trump
38055	Trump
38057	Trump
38059	Trump
38061	Trump
38063	Trump
38065	Trump
38067	Trump
38069	Trump
38071	Clinton
38073	Trump
38075	Trump
38077	Trump
38079	Clinton
38081	Trump
38083	Trump
38085	Trump
38087	Trump
38089	Trump
38091	Trump
38093	Trump
38095	Trump
38097	Trump
38099	Trump
38101	Trump
38103	Trump
38105	Trump
39000	Trump
39001	Clinton
39003	Trump
39005	Trump
39007	Trump
39009	Clinton
39011	Trump
39013	Trump
39015	Trump
39017	Trump
39019	Trump
39021	Clinton
39023	Trump
39025	Trump
39027	Trump
39029	Trump
39031	Trump
39033	Trump
39035	Clinton
39037	Trump
39039	Trump
39041	Trump
39043	Clinton
39045	Clinton
39047	Trump
39049	Trump
39051	Trump
39053	Trump
39055	Trump
39057	Clinton
39059	Trump
39061	Trump
39063	Clinton
39065	Trump
39067	Trump
39069	Trump
39071	Trump
39073	Trump
39075	Trump
39077	Trump
39079	Trump
39081	Clinton
39083	Trump
39085	Clinton
39087	Trump
39089	Trump
39091	Trump
39093	Trump
39095	Trump
39097	Trump
39099	Clinton
39101	Trump
39103	Trump
39105	Trump
39107	Trump
39109	Trump
39111	Trump
39113	Clinton
39115	Trump
39117	Trump
39119	Trump
39121	Trump
39123	Trump
39125	Trump
39127	Clinton
39129	Trump
39131	Trump
39133	Trump
39135	Trump
39137	Trump
39139	Trump
39141	Trump
39143	Trump
39145	Trump
39147	Trump
39149	Trump
39151	Trump
39153	Clinton
39155	Trump
39157	Trump
39159	Trump
39161	Trump
39163	Trump
39165	Clinton
39167	Trump
39169	Trump
39171	Trump
39173	Trump
39175	Trump
40000	Trump
40001	Trump
40003	Trump
40005	Trump
40007	Trump
40009	Trump
40011	Clinton
40013	Trump
40015	Clinton
40017	Trump
40019	Trump
40021	Trump
40023	Trump
40025	Trump
40027	Trump
40029	Trump
40031	Trump
40033	Trump
40035	Trump
40037	Trump
40039	Trump
40041	Trump
40043	Trump
40045	Trump
40047	Trump
40049	Trump
40051	Trump
40053	Trump
40055	Trump
40057	Trump
40059	Trump
40061	Trump
40063	Trump
40065	Trump
40067	Clinton
40069	Trump
40071	Trump
40073	Trump
40075	Trump
40077	Trump
40079	Trump
40081	Trump
40083	Trump
40085	Trump
40087	Trump
40089	Trump
40091	Trump
40093	Trump
40095	Trump
40097	Trump
40099	Trump
40101	Trump
40103	Trump
40105	Trump
40107	Trump
40109	Trump
40111	Trump
40113	Trump
40115	Trump
40117	Trump
40119	Trump
40121	Trump
40123	Trump
40125	Trump
40127	Trump
40129	Trump
40131	Trump
40133	Trump
40135	Trump
40137	Trump
40139	Trump
40141	Trump
40143	Trump
40145	Trump
40147	Trump
40149	Trump
40151	Trump
40153	Trump
41000	Trump
41001	Trump
41003	Trump
41005	Clinton
41007	Clinton
41009	Trump
41011	Trump
41013	Trump
41015	Trump
41017	Trump
41019	Trump
41021	Trump
41023	Trump
41025	Trump
41027	Clinton
41029	Trump
41031	Clinton
41033	Trump
41035	Trump
41037	Clinton
41039	Trump
41041	Trump
41043	Clinton
41045	Trump
41047	Trump
41049	Trump
41051	Clinton
41053	Trump
41055	Trump
41057	Trump
41059	Trump
41061	Trump
41063	Trump
41065	Trump
41067	Trump
41069	Trump
41071	Trump
42000	
42001	Clinton
42003	Clinton
42005	Trump
42007	Trump
42009	Trump
42011	Trump
42013	Trump
42015	Trump
42017	Clinton
42019	Trump
42021	Trump
42023	Trump
42025	Trump
42027	Clinton
42029	Clinton
42031	Trump
42033	Trump
42035	Trump
42037	Trump
42039	Trump
42041	Trump
42043	Clinton
42045	Trump
42047	Trump
42049	Clinton
42051	Trump
42053	Trump
42055	Trump
42057	Trump
42059	Clinton
42061	Trump
42063	Trump
42065	Clinton
42067	Trump
42069	Clinton
42071	Clinton
42073	Trump
42075	Trump
42077	Clinton
42079	Trump
42081	Trump
42083	Trump
42085	Trump
42087	Trump
42089	Trump
42091	Clinton
42093	Trump
42095	Clinton
42097	Trump
42099	Clinton
42101	Clinton
42103	Trump
42105	Trump
42107	Trump
42109	Trump
42111	Trump
42113	Trump
42115	Trump
42117	Trump
42119	Trump
42121	Trump
42123	Clinton
42125	Trump
42127	Trump
42129	Trump
42131	Trump
42133	Clinton
44000	
44001	Clinton
44003	Trump
44005	Clinton
44007	Clinton
44009	Trump
45000	
45001	Trump
45003	Trump
45005	Clinton
45007	Trump
45009	Clinton
45011	Trump
45013	Trump
45015	Trump
45017	Trump
45019	Clinton
45021	Trump
45023	Clinton
45025	Trump
45027	Clinton
45029	Trump
45031	Trump
45033	Clinton
45035	Trump
45037	Trump
45039	Clinton
45041	Trump
45043	Trump
45045	Trump
45047	Trump
45049	Clinton
45051	Trump
45053	Trump
45055	Trump
45057	Clinton
45059	Trump
45061	Trump
45063	Trump
45065	Trump
45067	Trump
45069	Clinton
45071	Trump
45073	Trump
45075	Clinton
45077	Trump
45079	Trump
45081	Trump
45083	Trump
45085	Clinton
45087	Trump
45089	Clinton
45091	Clinton
46000	
46003	Trump
46005	Trump
46007	Trump
46009	Trump
46011	Trump
46013	Trump
46015	Trump
46017	Trump
46019	Trump
46021	Trump
46023	Trump
46025	Trump
46027	Trump
46029	Trump
46031	Trump
46033	Trump
46035	Trump
46037	Trump
46039	Trump
46041	Trump
46043	Trump
46045	Trump
46047	Trump
46049	Trump
46051	Trump
46053	Trump
46055	Trump
46057	Trump
46059	Trump
46061	Trump
46063	Trump
46065	Trump
46067	Trump
46069	Trump
46071	Trump
46073	Trump
46075	Trump
46077	Trump
46079	Clinton
46081	Trump
46083	Trump
46085	Trump
46087	Trump
46089	Trump
46091	Trump
46093	Trump
46095	Trump
46097	Trump
46099	Trump
46101	Trump
46103	Trump
46105	Trump
46107	Trump
46109	Trump
46111	Trump
46113	Trump
46115	Trump
46117	Trump
46119	Trump
46121	Trump
46123	Trump
46125	Trump
46127	Trump
46129	Trump
46135	Trump
46137	Trump
47000	
47001	Trump
47003	Trump
47005	Trump
47007	Trump
47009	Trump
47011	Trump
47013	Trump
47015	Trump
47017	Trump
47019	Trump
47021	Trump
47023	Clinton
47025	Trump
47027	Trump
47029	Trump
47031	Trump
47033	Trump
47035	Trump
47037	Trump
47039	Trump
47041	Trump
47043	Trump
47045	Trump
47047	Trump
47049	Trump
47051	Trump
47053	Trump
47055	Trump
47057	Trump
47059	Clinton
47061	Trump
47063	Trump
47065	Trump
47067	Clinton
47069	Trump
47071	Trump
47073	Trump
47075	Trump
47077	Trump
47079	Trump
47081	Trump
47083	Trump
47085	Clinton
47087	Trump
47089	Clinton
47091	Trump
47093	Trump
47095	Clinton
47097	Trump
47099	Trump
47101	Trump
47103	Trump
47105	Trump
47107	Trump
47109	Trump
47111	Clinton
47113	Trump
47115	Trump
47117	Trump
47119	Trump
47121	Trump
47123	Trump
47125	Clinton
47127	Trump
47129	Trump
47131	Trump
47133	Trump
47135	Clinton
47137	Trump
47139	Trump
47141	Trump
47143	Trump
47145	Trump
47147	Trump
47149	Trump
47151	Trump
47153	Trump
47155	Trump
47157	Trump
47159	Trump
47161	Clinton
47163	Trump
47165	Trump
47167	Trump
47169	Trump
47171	Trump
47173	Trump
47175	Trump
47177	Clinton
47179	Trump
47181	Trump
47183	Trump
47185	Trump
47187	Trump
47189	Trump
48000	Trump
48001	Trump
48003	Trump
48005	Trump
48007	Trump
48009	Trump
48011	Trump
48013	Trump
48015	Trump
48017	Trump
48019	Trump
48021	Trump
48023	Trump
48025	Trump
48027	Trump
48029	Clinton
48031	Trump
48033	Trump
48035	Trump
48037	Trump
48039	Trump
48041	Trump
48043	Trump
48045	Trump
48047	Trump
48049	Trump
48051	Trump
48053	Trump
48055	Trump
48057	Trump
48059	Trump
48061	Trump
48063	Trump
48065	Trump
48067	Trump
48069	Trump
48071	Trump
48073	Trump
48075	Trump
48077	Trump
48079	Trump
48081	Trump
48083	Trump
48085	Trump
48087	Trump
48089	Trump
48091	Trump
48093	Trump
48095	Trump
48097	Trump
48099	Trump
48101	Trump
48103	Trump
48105	Trump
48107	Trump
48109	Clinton
48111	Trump
48113	Clinton
48115	Trump
48117	Trump
48119	Trump
48121	Clinton
48123	Trump
48125	Trump
48127	Clinton
48129	Trump
48131	Trump
48133	Trump
48135	Trump
48137	Trump
48139	Trump
48141	Trump
48143	Trump
48145	Trump
48147	Trump
48149	Trump
48151	Trump
48153	Trump
48155	Trump
48157	Clinton
48159	Trump
48161	Trump
48163	Clinton
48165	Trump
48167	Trump
48169	Trump
48171	Trump
48173	Trump
48175	Trump
48177	Trump
48179	Trump
48181	Trump
48183	Trump
48185	Trump
48187	Clinton
48189	Clinton
48191	Trump
48193	Trump
48195	Trump
48197	Trump
48199	Trump
48201	Trump
48203	Trump
48205	Trump
48207	Trump
48209	Trump
48211	Trump
48213	Trump
48215	Trump
48217	Trump
48219	Trump
48221	Trump
48223	Trump
48225	Trump
48227	Trump
48229	Trump
48231	Trump
48233	Trump
48235	Trump
48237	Trump
48239	Trump
48241	Trump
48243	Trump
48245	Clinton
48247	Clinton
48249	Clinton
48251	Trump
48253	Trump
48255	Trump
48257	Trump
48259	Trump
48261	Clinton
48263	Trump
48265	Trump
48267	Trump
48269	Trump
48271	Trump
48273	Clinton
48275	Trump
48277	Trump
48279	Trump
48281	Trump
48283	Trump
48285	Trump
48287	Trump
48289	Clinton
48291	Trump
48293	Trump
48295	Trump
48297	Trump
48299	Trump
48301	Trump
48303	Trump
48305	Trump
48307	Trump
48309	Trump
48311	Trump
48313	Trump
48315	Trump
48317	Trump
48319	Trump
48321	Trump
48323	Clinton
48325	Trump
48327	Trump
48329	Trump
48331	Trump
48333	Trump
48335	Trump
48337	Trump
48339	Clinton
48341	Trump
48343	Trump
48345	Trump
48347	Trump
48349	Trump
48351	Trump
48353	Trump
48355	Trump
48357	Trump
48359	Trump
48361	Clinton
48363	Trump
48365	Trump
48367	Trump
48369	Trump
48371	Trump
48373	Trump
48375	Trump
48377	Clinton
48379	Trump
48381	Trump
48383	Trump
48385	Trump
48387	Trump
48389	Clinton
48391	Trump
48393	Trump
48395	Trump
48397	Trump
48399	Trump
48401	Trump
48403	Trump
48405	Trump
48407	Trump
48409	Trump
48411	Trump
48413	Trump
48415	Trump
48417	Trump
48419	Trump
48421	Trump
48423	Trump
48425	Trump
48427	Clinton
48429	Trump
48431	Trump
48433	Trump
48435	Trump
48437	Trump
48439	Trump
48441	Trump
48443	Clinton
48445	Trump
48447	Trump
48449	Trump
48451	Trump
48453	Clinton
48455	Trump
48457	Trump
48459	Trump
48461	Trump
48463	Trump
48465	Clinton
48467	Trump
48469	Trump
48471	Trump
48473	Trump
48475	Trump
48477	Trump
48479	Clinton
48481	Trump
48483	Trump
48485	Trump
48487	Trump
48489	Clinton
48491	Trump
48493	Trump
48495	Trump
48497	Trump
48499	Trump
48501	Trump
48503	Trump
48505	Clinton
48507	Clinton
49000	Trump
49001	Trump
49003	Clinton
49005	Trump
49007	Trump
49009	Clinton
49011	Trump
49013	Trump
49015	Clinton
49017	Trump
49019	Trump
49021	Trump
49023	Clinton
49025	Clinton
49027	Clinton
49029	Trump
49031	Clinton
49033	Trump
49035	Clinton
49037	Clinton
49039	Trump
49041	Trump
49043	Clinton
49045	Clinton
49047	Trump
49049	Trump
49051	Trump
49053	Trump
49055	Trump
49057	Clinton
50000	
50001	Clinton
50003	Clinton
50005	Clinton
50007	Clinton
50009	Clinton
50011	Trump
50013	Clinton
50015	Clinton
50017	Clinton
50019	Clinton
50021	Clinton
50023	Trump
50025	Trump
50027	Clinton
51000	
51001	Trump
51003	Clinton
51005	Trump
51007	Trump
51009	Trump
51011	Trump
51013	Clinton
51015	Trump
51017	Trump
51019	Trump
51021	Trump
51023	Trump
51025	Trump
51027	Trump
51029	Trump
51031	Trump
51033	Trump
51035	Trump
51036	Clinton
51037	Trump
51041	Trump
51043	Trump
51045	Trump
51047	Trump
51049	Trump
51051	Trump
51053	Trump
51057	Clinton
51059	Clinton
51061	Trump
51063	Trump
51065	Trump
51067	Trump
51069	Trump
51071	Trump
51073	Trump
51075	Trump
51077	Trump
51079	Clinton
51081	Clinton
51083	Clinton
51085	Trump
51087	Clinton
51089	Trump
51091	Trump
51093	Trump
51095	Trump
51097	Trump
51099	Trump
51101	Trump
51103	Clinton
51105	Trump
51107	Clinton
51109	Trump
51111	Trump
51113	Trump
51115	Trump
51117	Clinton
51119	Clinton
51121	Clinton
51125	Trump
51127	Trump
51131	Clinton
51133	Trump
51135	Trump
51137	Clinton
51139	Trump
51141	Trump
51143	Trump
51145	Trump
51147	Clinton
51149	Trump
51153	Clinton
51155	Clinton
51157	Trump
51159	Clinton
51161	Clinton
51163	Trump
51165	Trump
51167	Clinton
51169	Trump
51171	Trump
51173	Trump
51175	Trump
51177	Trump
51179	Trump
51181	Trump
51183	Trump
51185	Trump
51187	Clinton
51191	Trump
51193	Trump
51195	Trump
51197	Trump
51199	Clinton
51510	Clinton
51515	Trump
51520	Clinton
51530	Trump
51540	Clinton
51550	Trump
51560	
51570	Trump
51580	Trump
51590	Clinton
51595	Clinton
51600	Clinton
51610	Clinton
51620	Trump
51630	Clinton
51640	Trump
51650	Clinton
51660	Clinton
51670	Clinton
51678	Trump
51680	Trump
51683	Clinton
51685	Clinton
51690	Clinton
51700	Clinton
51710	Clinton
51720	Trump
51730	Clinton
51735	Trump
51740	Clinton
51750	Clinton
51760	Clinton
51770	Clinton
51775	Trump
51780	
51790	Clinton
51800	Clinton
51810	Trump
51820	Trump
51830	Clinton
51840	Clinton
53000	Trump
53001	Clinton
53003	Clinton
53005	Trump
53007	Clinton
53009	Clinton
53011	Trump
53013	Trump
53015	Clinton
53017	Trump
53019	Trump
53021	Trump
53023	Trump
53025	Trump
53027	Trump
53029	Clinton
53031	Clinton
53033	Trump
53035	Clinton
53037	Clinton
53039	Clinton
53041	Trump
53043	Trump
53045	Trump
53047	Clinton
53049	Clinton
53051	Trump
53053	Trump
53055	Clinton
53057	Clinton
53059	Trump
53061	Clinton
53063	Clinton
53065	Trump
53067	Trump
53069	Trump
53071	Trump
53073	Clinton
53075	Clinton
53077	Clinton
54000	
54001	Trump
54003	Trump
54005	Trump
54007	Trump
54009	Trump
54011	Trump
54013	Trump
54015	Trump
54017	Trump
54019	Trump
54021	Trump
54023	Trump
54025	Trump
54027	Clinton
54029	Clinton
54031	Trump
54033	Trump
54035	Trump
54037	Clinton
54039	Trump
54041	Trump
54043	Trump
54045	Trump
54047	Trump
54049	Trump
54051	Trump
54053	Trump
54055	Trump
54057	Trump
54059	Trump
54061	Trump
54063	Trump
54065	Trump
54067	Trump
54069	Trump
54071	Trump
54073	Trump
54075	Trump
54077	Trump
54079	Trump
54081	Trump
54083	Trump
54085	Trump
54087	Trump
54089	Trump
54091	Trump
54093	Trump
54095	Trump
54097	Trump
54099	Trump
54101	Trump
54103	Trump
54105	Trump
54107	Trump
54109	Trump
55000	
55001	Clinton
55003	Trump
55005	Trump
55007	Clinton
55009	Trump
55011	Trump
55013	Trump
55015	Trump
55017	Trump
55019	Trump
55021	Trump
55023	Trump
55025	Clinton
55027	Trump
55029	Trump
55031	Trump
55033	Trump
55035	Clinton
55037	Trump
55039	Trump
55041	Trump
55043	Trump
55045	Trump
55047	Trump
55049	Trump
55051	Trump
55053	Trump
55055	Clinton
55057	Trump
55059	Trump
55061	Trump
55063	Clinton
55065	Trump
55067	Trump
55069	Trump
55071	Trump
55073	Trump
55075	Trump
55077	Clinton
55078	Trump
55079	Clinton
55081	Trump
55083	Trump
55085	Trump
55087	Trump
55089	Trump
55091	Trump
55093	Trump
55095	Trump
55097	Trump
55099	Trump
55101	Trump
55103	Trump
55105	Trump
55107	Trump
55109	Trump
55111	Clinton
55113	Trump
55115	Trump
55117	Trump
55119	Trump
55121	Trump
55123	Trump
55125	Trump
55127	Trump
55129	Trump
55131	Trump
55133	Trump
55135	Trump
55137	Trump
55139	Trump
55141	Trump
56000	Trump
56001	Clinton
56003	Clinton
56005	Trump
56007	Trump
56009	Trump
56011	Trump
56013	Trump
56015	Trump
56017	Trump
56019	Trump
56021	Trump
56023	Trump
56025	Trump
56027	Trump
56029	Trump
56031	Trump
56033	Trump
56035	Trump
56037	Trump
56039	Trump
56041	Trump
56043	Trump
56045	Trump
60000	
60010	
60020	
60030	Clinton
60040	Clinton
60050	
64000	
64002	
64005	
64040	
64060	
66000	Clinton
66010	Clinton
68000	
68007	
68010	
68030	
68040	
68050	
68060	
68070	
68073	
68080	
68090	
68100	
68110	
68120	
68130	
68140	
68150	
68160	
68170	
68180	
68190	
68300	
68310	
68320	
68330	
68340	
68350	
68360	
68385	
68390	
68400	
68410	
68420	
68430	
69000	
69085	
69100	
69110	
69120	
70000	
70002	
70004	
70212	
70214	
70227	
70228	
72000	
72001	
72003	
72005	
72007	
72009	
72011	
72013	
72015	
72017	
72019	
72021	
72023	
72025	
72027	
72029	
72031	
72033	
72035	
72037	
72041	
72043	
72045	
72047	
72049	
72051	
72053	
72054	
72055	
72057	
72059	
72061	
72063	
72065	
72067	
72069	
72071	
72073	
72075	
72077	
72079	
72081	
72083	
72085	
72087	
72089	
72091	
72093	
72097	
72099	
72101	
72103	
72105	
72107	
72109	
72111	
72113	
72115	
72117	
72119	Trump
72121	
72123	
72125	
72127	Clinton
72129	
72131	
72133	
72135	
72137	
72139	
72141	
72143	
72145	
72147	
72149	
72151	
72153	
74000	
74050	
74100	
74150	
74200	
74250	
74300	Clinton
74350	
74400	
74450	
78000	
78010	
78010	Trump
78020	
78030	
78050	
78100	
78150	
78218	
78222	
78224	
78226	
78350	
78370	
